participant_id,fold,method,candidate_id,block_id,true_process_variance,true_observation_variance,conditional_update_nll,conditional_update_mse
116,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.6372564769728766,67.4357554686265
116,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.26729307918565,40.16200372998319
118,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.759771188867641,2.747421311153913
118,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.780554307125188,4.279555600928196
118,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.002611551085524,20.649645668661524
118,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.832873169879418,8.13650924158984
125,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8437802913243666,8.94058371017783
125,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.797914437800621,5.559346783039848
125,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3497176572381684,46.23835477555257
125,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.859855256479824,10.12563231628192
132,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.846840812746603,9.166205763494856
132,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.2192788858278525,36.622390899621735
132,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.803514764368765,5.972203615333096
132,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.188576002924012,34.35897021803971
133,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.809987776134873,6.449394918489208
133,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.990786274990201,19.77788471502728
133,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.9956903168035263,20.139411340992254
133,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.096695025436405,27.585492126723
145,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.792507497460144,5.160746409614126
145,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.821107709089194,7.2691578803402335
145,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.9761987798211003,18.702492597562895
145,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.0586805731645033,24.783061562117158
155,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.938745746107213,15.941449885010359
155,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.792952040204564,5.193518160876699
155,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.7590821865479294,76.41676326076744
155,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.2972114877718197,42.367592858732046
157,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9816835622301294,19.106831498813822
157,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.249373416901537,38.840963801978454
157,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3740037694983585,48.02873025713515
157,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.430848389569836,52.21932333953148
163,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7648731960947015,3.123541974203007
163,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.757369841594491,2.570393665289827
163,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.4384288869268333,52.77815863028388
163,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.98771980014418,19.55182377450341
180,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.0867319410645297,26.851012198884366
180,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9742325413140915,18.557541228806244
180,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.348400525701213,119.86139095428885
180,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.5843836134145097,63.53796081373084
181,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7762690025485584,3.96364236776375
181,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.771964320698065,3.646300639348444
181,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.8455106567698425,9.068146484926155
181,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.840695405528824,8.71316551196443
182,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.183078174115887,33.95366953448232
182,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.0131235307750344,21.424590233578293
182,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,5.749653296085274,223.16193476787058
182,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,4.321016368338508,117.84262716860242
184,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.2905833990063367,41.878969258201074
184,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.5071631614562877,57.84525864791919
184,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.746244000262843,149.1904657247438
184,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.270129636505783,40.37111511939216
185,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.880666169119859,11.659815611693615
185,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8935057402633446,12.606350533506273
185,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.022831939968921,95.86043076668005
185,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.4687265652360133,55.01170757432589
201,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8190366694116844,7.116480555115304
201,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.7716982225352638,3.626683846785305
201,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.313991977685839,43.60465284549043
201,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.930883091955074,15.361813957145994
210,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.128565938592292,29.93502015651322
210,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.2463098343064742,38.615116078586595
210,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.9769954199950575,18.76122101896757
210,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,4.200025837657251,108.92318887750663
216,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8193314867109045,7.138214526300776
216,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9178126430721116,14.398258697142804
216,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.794974397148499,5.342606588396016
216,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.058471184247855,24.767625382852824
218,0,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.770301078327442,3.523686186759645
218,0,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9052785547203364,13.474244008064941
218,0,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.8486726294201334,9.301247536501004
218,0,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.8487342565220897,9.305790694794972
5,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.029243239722418,22.04133464860656
5,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,4.287809536438816,118.37204831883986
5,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.281940890813038,117.92286195266757
5,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,5.165365205530359,185.54019361996606
17,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7954444834141237,4.146368678875093
17,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8396071148611535,7.526578220436105
17,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1274629372680804,29.559074147696442
17,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.822397673448686,6.2093669003377565
19,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8854931885367843,11.038700097710901
19,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8374928096126633,7.36474921386315
19,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.973796598412753,17.79744654997184
19,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.8847967559179395,10.985395117773338
23,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.7322394356082578,75.84869103008916
23,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,4.291908971230787,118.68581921846217
23,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.572656487747235,63.63420594721396
23,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.732854199432567,75.89574507729263
26,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8055286914426727,4.918214356551062
26,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9546881402923133,16.334884416628416
26,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1895062463101453,34.30787145307326
26,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.2856110283431668,41.6637352359482
30,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.993133778037445,19.277515036213714
30,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.16220812183565,32.218471936061114
30,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1975263635689446,34.92173154234687
30,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.9461233943374947,15.679338425619061
32,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9013472360364596,12.252169514610147
32,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.87845195746371,10.49976399545241
32,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1050187562729654,27.84119565480799
32,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.2197673264698192,36.62405571433861
37,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.838906993720162,7.472990920868897
37,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8402145388965288,7.573070479906872
37,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.635804834517241,68.4675828835906
37,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.176236218077319,33.29218297211885
46,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9925594157918685,19.23355332742972
46,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9953314760372995,19.445726927244028
46,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.279186306974333,41.17198681061149
46,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.1161717060916665,28.69484287098311
50,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9131215635653724,13.153377005074873
50,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8132287497177986,5.507577118672103
50,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.394665238579683,50.010748760969115
50,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.875444879471834,10.269602128115586
52,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7889577568383723,3.6498743725710354
52,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.817517482060615,5.835836860254234
52,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.517077007950659,59.380150385585516
52,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.209866361402064,35.866235460062555
58,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8560129144896353,8.782278766895729
58,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8193528738824307,5.976317822219733
58,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.9015672821576275,12.269011853347351
58,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.8411017632422992,7.640978666099944
61,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8636112176920663,9.363853191765266
61,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.806971584023417,5.028653411223974
61,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.5608618939987253,62.731447279507115
61,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.2167831652030348,36.395647894038326
63,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.972912176553366,17.72975286619649
63,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9396337431459796,15.182620269109908
63,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3362254925959998,45.537768313294
63,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.032255928503904,22.271925966000055
69,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7882231355829945,3.593646432896798
69,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.033489627118405,22.366353306299025
69,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.578596160868381,64.08882876066501
69,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.993372451665183,19.295783125033747
79,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8056733204198547,4.929284264132203
79,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8018007151073463,4.632874901756598
79,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.341924952329162,45.974005184615486
79,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.099876214616402,27.447585314893423
90,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9564868137703444,16.472554955121698
90,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8376563065720215,7.377263277539408
90,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.177811235108489,33.41273483740496
90,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.0757769508690216,25.603026723288718
99,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.095557813821842,27.11705474885216
99,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.832962844013732,7.018025469404755
99,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3998022882266374,50.40393874225307
99,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.2462560372534788,38.65150267573562
103,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8670913539846854,9.630222959978749
103,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.859542069734363,9.052400447624537
103,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.892914636494974,11.606738015255745
103,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.844229132824961,7.880347656509428
104,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.878394671567249,10.495379330692392
104,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.0751668340073133,25.556328354784785
104,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.717089919329492,151.22918564754437
104,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.369335113682091,48.07198000869332
105,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8235968949804713,6.30115536337459
105,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.046259570617754,23.343765282156195
105,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1036741678295905,27.738280802661556
105,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.058779135850186,24.302013295651967
108,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.928235355536862,14.310187234838317
108,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,4.451738129549001,130.91914925937908
108,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,4.627449194968952,144.36808109222878
108,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,4.246765839152053,115.23056212012762
113,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.841837107021546,7.697261907779474
113,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.827257890663517,83.12140730351616
113,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.373533825346638,48.393349564033116
113,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.110839718521712,28.28673233343366
120,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.7699314128314256,2.193597256692178
120,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9688703796331666,17.420393571538117
120,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.9034933411395234,12.416432483298234
120,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.937021515581445,14.982680268954859
126,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.811967224464357,5.411019926338182
126,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9005497463908663,12.191129625885157
126,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.0822063001058653,26.095129365824217
126,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.0003397667807596,19.829061697008807
130,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8158687891031984,5.709645836686079
130,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.981056776185892,18.35314084123324
130,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.0818732427384252,26.06963714186883
130,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.652947283784361,69.77966662225886
131,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9743125971334905,17.836941112277614
131,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8754710086026036,10.271602052808579
131,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.280067462092144,41.2394304578586
131,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.012529702907989,20.762079885875185
134,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9583623901911285,16.616111647866898
134,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8817599448008617,10.7529574758684
134,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.6990022588051343,73.30471621510964
134,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.065743588176599,24.835072749632314
136,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.0696156166555526,25.131437961144922
136,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.14657226883251,31.02170313447708
136,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.941665385082564,91.87816140964767
136,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.7754884550922605,79.15897267619829
142,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8836938150042353,10.900975977017408
142,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.01584352565803,21.015720009022424
142,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.219601834333101,36.61138893970905
142,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.5391356764705604,61.06852173851403
143,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9877568071261145,18.865961471952616
143,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.949037389396328,15.90237572161323
143,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.1992807898513194,35.056015398750716
143,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.382089448245118,49.048197275952774
144,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.757865328645935,1.2700587002999224
144,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9692195977613967,17.447122740757727
144,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,2.8401123690282586,7.565250394185721
144,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.873619285497785,10.12987109380206
152,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.2135413962609163,36.14752277217302
152,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9190052750951305,13.60371651612812
152,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.493196580304084,57.552341517712065
152,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.479711924302537,56.52022541892914
156,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.857877318837275,8.92498034872465
156,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9425301020418226,15.404307692497635
156,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3462539207702138,46.30534459873334
156,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.9920411834620424,19.193887804596816
160,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.898234147626256,12.013893605700265
160,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.7750058929293444,2.5819981622410215
160,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.350433363476465,46.62523930725001
160,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.9939011190868263,19.33624735020331
165,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.8165398722069273,5.761010563743292
165,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.9862823880145553,18.75310937537568
165,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.6499368140834423,69.54924515337899
165,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.0891704792021693,26.628167906761323
171,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.9968855318773557,19.56467442214084
171,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8848131636541305,10.98665096654441
171,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.007187939966192,20.353221140981866
171,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.1226157921142397,29.18807346767592
174,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.913274777160243,13.165103979630285
174,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.859076312961665,9.016751405990547
174,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.615713877282908,66.92982022956853
174,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,3.5587809123342047,62.572168861357085
179,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,2.900084973821199,12.155555915189721
179,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,2.8047079234144294,4.855392739505797
179,1,oracle_qr,oracle_qr:b964134d4145,2,4.0,64.0,3.3557098889470107,47.02910477353726
179,1,oracle_qr,oracle_qr:b964134d4145,3,49.0,64.0,2.997550005559487,19.61553326381
183,1,oracle_qr,oracle_qr:b964134d4145,0,4.0,16.0,3.1809062293510166,33.6496258180119
183,1,oracle_qr,oracle_qr:b964134d4145,1,49.0,16.0,3.127724967596475,29.579129959299912
